1205,University of Mississippi Medical Center IVF Program,2500 North State Street,Jackson,MS,39216,ESC,"Randall S. Hines, M.D.","Randall S. Hines, M.D.","Victoria M. Sopelak, Ph.D., HCLD, ELD",601-984-5330,http://www.ivf.umc.edu,rhines@ob-gyn.umsmed.edu,32.331,-90.152,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1206,NC Center for Reproductive Medicine,400 Asheville Avenue,Cary,NC,27511,SA,"Sameh K. Toma, M.D.","Sameh K. Toma, M.D.","Hugh C. Hensleigh, Ph.D.",919-233-1680,http://www.nccrm.com,N/A,35.77,-78.782,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1207,University of North Carolina School of Medicine,7570 Manning Drive,Chapel Hill,NC,27599-7570,SA,"Marc Fritz, M.D.","Marc Fritz, M.D.","Stan Beyler, Ph.D., HCLD",919-966-1150,http://www.med.unc.edu/obgyn/services_ei.html,N/A,35.9037334,-79.0445083,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1208,Carolinas Medical Center,1000 Blythe Blvd.,Charlotte,NC,28203,SA,"Paul B. Marshburn, M.D.","Bradley S. Hurst, M.D.","Margaret Henault-Papadakis, Ph.D.",704-355-3153,http://www.carolinasinfertility.org,N/A,35.215,-80.86,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1209,Reproductive Endocrinology Associates of Charlotte,1524 East Morehead Street,Charlotte,NC,28207,SA,"Jack L. Crain, M.D.","Jack L. Crain, M.D.",N/A,704-343-3400,http://www.reachdrs.com,N/A,35.193,-80.824,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1210,Duke Fertility Center,5704 Fayetteville Road,Durham,NC,27713,SA,"David K. Walmer, M.D., Ph.D.","David K. Walmer, M.D., Ph.D.","Douglas J. Raburn, PhD,HCLD",919-572-4673,http://www2.mc.duke.edu/ivf,N/A,35.9221808,-78.9280217,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1211,ECU Women's Physicians,2160 Herbert Court,Greenville,NC,27834,SA,"Clifford C. Hayslip, M.D.","Clifford C. Hayslip, M.D.","Chad A. Johnson. Ph.D., HCLD",252-744-3849,http://www.ecu.edu/obgyn/endoinf.htm,hayslipc@mail.ecu.edu,35.603819,-77.410012,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1212,Premier Fertility Center,2783 NC Highway 68,High Point,NC,27265,SA,"Jeffrey L. Deaton, M.D.","Jeffrey L. Deaton, M.D.","J. David Wininger, Ph.D., HCLD",336-841-7070,http://www.premierfertility.com,info@premierfertility.com,36.0440837,-79.9622995,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1213,Advanced Reproductive Concepts,9800 W Kincey Avenue,Huntersville,NC,28078,SA,"Mark L. Jutras, M.D., HCLD","Mark L. Jutras, M.D., HCLD","Mark L. Jutras, M.D., HCLD",704-947-9000,http://www.affordable-ivf.com,mjutras@gate.net,35.40363,-80.862823,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1214,Carolina Conceptions PA,2601 Lake Drive,Raleigh,NC,27607,SA,"William R. Meyer, M.D.","William R. Meyer, M.D.","J. David Wininger, Ph.D., HCLD",919-782-5911,www.carolinaconceptions.com/invitro/in_vitro_ferti,N/A,35.8162672,-78.7071459,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1215,Wake Forest University Center for Reproductive Medicine,Medical Center Boulevard,Winston-Salem,NC,27157-1066,SA,"Tamer Yalcinkaya, M.D.","Tamer Yalcinkaya, M.D.","Alberto J. Carrillo, Ph.D., HCLD",336-716-6476,http://www.wfuivf.com,lsmarion@wfubmc.edu,36.090303,-80.2714614,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1216,Reproductive Medicine Institute - Merit Care Health Systems,1111 Harwood Drive South,Fargo,ND,58104,WNC,"Steffen P. Christensen, M.D.","Steffen P. Christensen, M.D.","Frank L. Barnes, Ph.D., HCLD",701-234-2700,http://www.meritcare.com,cherice.driscoll@meritcare.com,46.8303889,-96.797835,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1217,"Heartland Center for Reproductive Medicine, P.C.",7308 South 142nd Street,Omaha,NE,68138,WNC,"Victoria M. Maclin, M.D.","Victoria M. Maclin, M.D.","Tammie K. Schalue, Ph.D., HCLD",402-717-4200,N/A,N/A,41.187044,-96.137837,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1218,Nebraska Methodist Hospital,8111 Dodge Street,Omaha,NE,68114,WNC,"Carolyn M. Doherty, M.D.","Carolyn M. Doherty, M.D.","Carolyn M. Doherty, M.D.",402-354-5210,N/A,N/A,41.259155,-96.039934,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1219,Dartmouth-Hitchcock Medical Center,1 Medical Center Drive,Lebanon,NH,3756,NE,"Misty B. Porter, M.D.","Misty B. Porter, M.D.","Judy E. Stern, Ph.D., HCLD, ELD",603-653-9240,http://www.dhmc.org/webpage.cfm?site_id=2&org_id=1,N/A,43.6737619,-72.2727345,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1220,Center for Advanced Reproductive Medicine & Fertility,4 Ethel Road,Edison,NJ,8817,MA,"Suna M. Qasim, M.D.","Gregory H. Corsan, M.D.","Bo Feng, Ph.D., HCLD",732-339-9300,http://www.infertilitydocs.com,N/A,40.5408863,-74.3963697,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1221,North Hudson IVF,385 Sylvan Avenue,Englewood Cliffs,NJ,7632,MA,"Jane E. Miller, M.D.","Jane E. Miller, M.D.","T. Timothy Smith, Ph.D., HCLD",201-871-1999,http://www.north-hudsonivf.com,drjane@nj.rr.com,40.874569,-73.952081,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1222,University Reproductive Associates,214 Terrace Avenue,Hasbrouck Heights,NJ,7604,MA,"Peter McGovern, M.D.","Peter McGovern, M.D.","David H. McCulloh, Ph.D., HCLD",201-288-6330,http://www.uranj.com,N/A,40.858704,-74.073943,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1223,Shore Institute for Reproductive Medicine,475 Route 70,Lakewood,NJ,8701,MA,"Allen Morgan, M.D.","Allen Morgan, M.D.",N/A,732-363-4777,N/A,N/A,40.0504511,-74.2007345,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1224,Princeton Center for Infertility,3131 Princeton Pike,Lawrenceville,NJ,8648,MA,"Althea O'Shaughnessy, M.D.","Althea O'Shaughnessy, M.D.","Jerome Check, M.D., Ph.D.",609-895-1114,N/A,N/A,40.283716,-74.718179,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1225,Princeton IVF/Delaware Valley Ob/Gyn and Infertility Group,2 Princess Road,Lawrenceville,NJ,8648,MA,"Seth G. Derman, M.D.","Seth G. Derman, M.D.","Paul Kaplan, Ph.D, HCLD",609-896-0777,N/A,fertilmd@aol.com,40.283512,-74.712106,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1226,East Coast Infertility and IVF,200 White Road,Little Silver,NJ,7739,MA,"Miguel Damien, M.D.","Miguel Damien, M.D.","Frank L. Barnes, Ph.D., HCLD",732-758-6511,http://www.eastcoastivf.com,info@eastcoastivf.com,40.3359035,-74.0544414,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1227,Institute for Reproductive Medicine & Science of Saint Barnabas Medical Center ,94 Old Short Hills Road,Livingston,NJ,7039,MA,"Natalie A. Cekleniak, M.D.","Margaret G. Garrisi, M.D.","John Garrisi, Ph.D.",973-322-8286,http://www.sbivf.com,N/A,40.761902,-74.303348,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1228,Cooper Institute for Reproductive Hormonal Disorders PC,8002 E Greentree Commons,Marlton,NJ,8053,MA,"Jung K. Choe, M.D.","Jerome H. Check, M.D., Ph.D.","Jerome H. Check, M.D., Ph.D.",856-751-5575,http://www.ccivf.com,dcheck@ccivf.com,39.914927,-74.9216094,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1229,Delaware Valley Institute of Fertility & Genetics,6000 Sagemore Drive,Marlton,NJ,8053,MA,"George S. Taliadouros, M.D.","George S. Taliadouros, M.D.","Sangita K. Jindal, Ph.D., HCLD",856-988-0072,http://www.startfertility.com,N/A,39.8745,-74.9193,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1230,South Jersey Fertility Center,400 Lippincott Drive,Marlton,NJ,8053,MA,"Robert A. Skaf, M.D.","Robert A. Skaf, M.D.","Robert A. Skaf, M.D.",856-596-2233,http://www.sjfert.com,sjfert@erols.com,39.852,-74.885,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1231,Diamond Institute for Infertility,89 Milburn Avenue,Millburn,NJ,7041,MA,"Matan Yemini, M.D.","Jesse Hade, M.D., Arie Birkenfeld, M.D.","Heather Yoon, Ph.D., HCLD",973-761-5600,http://www.diamondinstitute.com,N/A,40.723,-74.303,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1232,Reproductive Medicine Associates of New Jersey,111 Madison Avemue,Morristown,NJ,7962,MA,"Richard T. Scott, Jr., M.D.","Michael Drews, M.D.","Kathleen A. Miller, BCTS",973-971-4600,http://www.rmanj.com,N/A,40.81,-74.46,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1233,The Valley Hospital Fertility Center,1 Valley Health Plaza,Paramus,NJ,7652,MA,"Margaret M. Robinson, RN","Ali Nasseri, M.D., Ph.D.","Lewis C. Krey, Ph.D.",201-634-5485,N/A,N/A,40.954,-74.065,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1234,IVF New Jersey,81 Veronica Avenue,Somerset,NJ,8873,MA,"Michael C. Darder, M.D.","Michael C. Darder, M.D.","Susan Treiser, M.D., Ph.D.",732-220-9060,N/A,N/A,40.493,-74.523,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1235,"Reproductive Science Center of New Jersey, PA",4000 Route 66,Tinton Falls,NJ,7753,MA,"William F. Ziegler, D.O.","William F. Ziegler, D.O.","Sangita K. Jindal, Ph.D., HCLD",732-918-2500,N/A,N/A,40.221,-74.065,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1236,"Louis R. Manara, D.O.",200 Route 73 North,Voorhees,NJ,8043,MA,"Louis R. Manara, D.O.","Louis R. Manara, D.O.","Louis R. Manara, D.O., HCLD",856-767-0009,http://www.louismanara.com,lou@louismanara.com,39.838,-74.933,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1237,"North Jersey Fertility Associates, LLC",57 Willowbrook Boulevard,Wayne,NJ,7470,MA,"Mark X. Ransom, M.D., HCLD","Mark X. Ransom, M.D., HCLD","Mark X. Ransom, M.D., HCLD",973-754-4055,N/A,theivfdoc@aol.com,40.941,-74.253,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1238,Fertility Institute of New Jersey,400 Old Hook Road,Westwood,NJ,7675,MA,"Daniel Navot, M.D.","Daniel Navot, M.D.","Daniel Navot, M.D.",201-666-4200,N/A,N/A,40.982326,-74.0076571,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1239,Center for Reproductive Medicine of New Mexico,201 Cedar St.,Albuquerque,NM,87106,MT,"D. James Thompson, M.D.","D. James Thompson, M.D.","Michael l. Reed, Ph.D., HCLD",505-247-3333,www.newmexicofertility.com,N/A,35.080891,-106.634728,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1240,Fertility Center of Las Vegas,8851 W Sahara,Las Vegas,NV,89117,MT,"Bruce S. Shapiro, M.D.","Bruce S. Shapiro, M.D.","Bruce S. Shapiro, M.D.",702-254-1777,N/A,N/A,36.142954,-115.289471,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1241,Nevada Fertility CARES,653 Town Center Drive,Las Vegas,NV,89144,MT,"Rachel A. McConnell, MD","Rachel A. McConnell, MD","Salah E. Abdelgadir, Ph.D., HCLD",702-341-6616,http://www.nfcares.com,jwhite@nfcares.com,36.1658944,-115.3243712,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1242,Nevada Center for Reproductive Medicine,645 Sierra Rose Drive,Reno,NV,89511,MT,"Russell Foulk, M.D.","Russell Foulk, M.D.","Russell Foulk, M.D.",775-828-1200,http://www.nevadafertility.com,N/A,39.474777,-119.797693,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1243,"Albany IVF, Fertility & Gynecology",349 Northern Boulevard,Albany,NY,12204,MA,"Peter M. Horvath, M.D.","Peter M. Horvath, M.D.","Peter M. Horvath, M.D.",518-434-9759,http://www.albanyivf.com,mail@albanyivf.com,42.6711422,-73.7533056,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1244,Genesis Fertility & Reproductive Medicine,13558 4th Street,Brooklyn,NY,11228,MA,"Richard V. Grazi, M.D.","Richard V. Grazi, M.D.","Michael A. Lee, MSTSELD",718-283-8600,http://www.genesisfertility.com,lfriedman@genesisfertility.com,40.619715,-73.971975,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1245,The Fertility Institute at New York Methodist Hospital,506 Sixth Street,Brooklyn,NY,11215,MA,"George D. Kofinas, M.D.","George D. Kofinas, M.D.","George D. Kofinas, M.D.",718-780-5065,http://www.kofinasfertility.com,N/A,40.667619,-73.9785,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1246,Infertility & IVF Medical Associates of Western NY,4510 Main Street,Buffalo,NY,14226,MA,"Michael W. Sullivan, M.D.","Michael W. Sullivan, M.D.","Hemlata Bhakoo, Ph.D., HCLDELD",716-839-3057,http://www.buffaloivf.com,mwsullivanmd@yahoo.com,42.9632428,-78.7833845,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1247,"Hudson Valley Fertility, PLLC",400 Westage Business Center Drive,Fishkill,NY,12524,MA,"Daniel W. Levine, M.D.","Daniel W. Levine, M.D.","Daniel W. Levine, M.D.",845-765-0125,N/A,hudsonvalleyfertility@yahoo.co,41.524341,-73.8963349,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1248,Institute for Reproductive Medicine and Health of Montefiore Medical Center,141 South Central Avenue,Hartsdale,NY,10530,MA,"Harry J. Lieman, M.D.","Harry J. Lieman, M.D.","Sangita K. Jindal, Ph.D., HCLD",914-997-1060,http://www.montefiore.org/ivf,hlieman@montefiore.org,41.0156605,-73.8029945,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1249,North Shore University Hospital,300 Community Drive,Manhasset,NY,11030,MA,"Gerald Scholl, M.D.","Avner Hershlag, M.D.","Huai L. Feng, Ph.D., HCLDELD",516-562-2229,http://www.northshorelijivf.com,N/A,40.773458,-73.703677,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1250,Long Island IVF,8 Corporate Center Drive,Melville,NY,11747,MA,"Daniel Kenigsberg, M.D.","DanielKenigsberg,M.D.","GlennR.Moodie,Ph.D.,HCLD",631-752-0606,http://www.longislandivf.com,drkenigsberg@longislandivf.com,40.7746799,-73.407593,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1251,Reproductive Specialists of New York LLP,200 Old Country Road,Mineola,NY,11501,MA,"Gabriel San Roman, M.D.","Gabriel San Roman, M.D.","Gabriel San Roman, M.D.",516-739-2100,http://www.rsofny.com,gsanroman@rsofny.com,40.7390659,-73.6388063,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1252,Westchester Reproductive Medicine,344 East Main Street,Mt Kisco,NY,10549,MA,"Rachel A. Bennett, M.D.","Rachel A. Bennett, M.D.","T. Timothy Smith, Ph.D., HCLD",914-218-8955,http://www.WestchesterReproductiveMedicine.com,admin@westchesterreproductivem,41.196796,-73.725745,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1253,Advanced Fertility Services,1625 Third Avenue,New York,NY,10128,MA,"Hugh D. Melnick, M.D.","Hugh D. Melnick, M.D.","Kantilal H. Thanki, Ph.D.",212-369-8700,N/A,N/A,40.782,-73.951,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1254,American Fertility Services PC,115 East 57th Street,New York,NY,10022,MA,"Andrea Vidali, M.D.","Andrew L. Loucopoulos, M.D.","T. Timothy Smith, Ph.D., HCLD",212-750-3330,N/A,N/A,40.7614769,-73.9699304,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1255,American Infertility of New York PC,21 East 69th Street,New York,NY,10021,MA,"Norbert Gleicher, M.D.","Norbert Gleicher, M.D.","Norbert Gleicher, M.D.",212-994-4400,N/A,N/A,40.771,-73.961,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1257,Beth Israel Center for Infertility and Reproductive Health,10 Union Square East,New York,NY,10003,MA,"Peter L. Chang, M.D.","Peter L. Chang, M.D.","John J. Zhang, M.D., Ph.D., HCLD",212-844-8587,N/A,N/A,40.734893,-73.989814,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1258,Brooklyn/Westside Fertility Center,55 Central Park West,New York,NY,10023,MA,"Dov B. Goldstein, M.D.","Dov B. Goldstein, M.D.","Dov B. Goldstein, M.D.",212-721-4545,http://www.fertilitynewyork.com,dovgoldsteinmd@hotmail.com,40.7712293,-73.9796362,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1259,Columbia University Center for Women's Reproductive Care,1790 Broadway,New York,NY,10019,MA,"Mark V. Sauer, M.D.","Michael M. Guarnaccia, M.D.","Mark V. Sauer, M.D.",646-756-8282,http://www.columbiafertility.org,N/A,40.7670906,-73.9816886,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1260,Continuum Reproductive Center of St Luke's Roosevelt Hospital Center,425 West 59th Street,New York,NY,10019,MA,"Martin D. Keltz, M.D.","Daniel E. Stein, M.D.","Sangita K. Jindal, Ph.D., HCLD",212-523-7751,N/A,N/A,40.7696287,-73.9857259,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1261,"Geoffrey Sher, M.D., PC",425 5th Avenue,New York,NY,10016,MA,"Geoffrey Sher, M.D.","Drew V. Tortoriello, M.D.","Levent Keskintepe, Ph.D., HCLD",646-792-7476,N/A,jessicao@sherinstitute.com,40.746,-73.98,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1262,Manhatten Reproductive Medicine,159 East 74th Street,New York,NY,10021,MA,"Hanna Jesionowska, M.D.","Hanna Jesionowska, M.D.","Arjun L. Kadam, Ph.D., HCLD",212-794-0080,N/A,N/A,40.772,-73.961,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1263,Metropolitan Reproductive Medicine PC,422 West End Avenue,New York,NY,10024,MA,"Susan M. Lobel, MD","Susan M. Lobel, MD","T. Timothy Smith, Ph.D., HCLD",212-580-2252,N/A,N/A,40.786,-73.974,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1264,New Hope Fertility Center,784 Park Avenue,New York,NY,10021,MA,"John J. Zhang, M.D., Ph.D., HCLD","John J. Zhang, M.D., Ph.D., HCLD","John J. Zhang, M.D., Ph.D., HCLD",212-517-7676,N/A,N/A,40.7723154,-73.9632926,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1266,New York University School of Medicine,660 First Ave at 38 St,New York,NY,10016,MA,"Alan S. Berkeley, M.D.","James A. Grifo, M.D., Ph.D.","Lewis C. Krey, Ph.D.",212-263-8990,http://www.NYUFertilityCenter.org,ivfprogram@med.nyu.edu,40.7460858,-73.9716703,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1267,Offices for Fertility & Reproductive Medicine PC,51 East 67th Street,New York,NY,10021,MA,"Cecilia Schmidt-Sarosi, M.D.","Cecilia Schmidt-Sarosi, M.D.","Cecilia Schmidt-Sarosi, M.D.",212-535-5350,http://www.ofrm.com,info@ofrm.com,40.768315,-73.9665069,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1268,"Reproductive Medicine Associates of New York, LLP",635 Madison Avenue,New York,NY,10022,MA,"Alan B. Copperman, M.D.","Lawrence Grunfeld, M.D.","Marlena J. Duke, MSc, ELD",212-756-5777,http://www.rmany.com,acopperman@rmany.com,40.7637164,-73.9712926,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1269,Weill Medical College of Cornell University,1305 York Avenue,New York,NY,10021,MA,"Zev Rosenwaks, M.D.","Zev Rosenwaks, M.D.","Lucinda Veeck, MLT, D. Sc.",646-962-3836,http://www.ivf.org,ivf@nyp.org,40.7654173,-73.954812,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1270,East Coast Fertility,1074 Old Country Road,Plainview,NY,11803,MA,"David Kreiner, M.D.","David Kreiner, M.D.","John Moschella, MSELD",516-939-2229,http://www.kreinerivf.com,dkreiner@kreinerivf.com,40.7763875,-73.4698551,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
